entry_index,record_start_hex,id_offset_hex,value,u32_00,u32_04,u32_08,u32_0c,u32_10,u32_14,u32_18,u32_1c,u32_20,u32_24,u32_28,u32_2c,u32_30,u32_34,u32_38,u32_3c
101,0xc608,0xc628,26,16,63,1065353216,1084227584,1106771968,1,34166,0,26,15,1065353216,1065353216,3212836864,1,34167,0
101,0xf7e4,0xf804,586,585,3212836864,3212836864,6,585,3212836864,3212836864,0,586,3212836864,3212836864,6,586,3212836864,3212836864,0
101,0xf7f4,0xf814,586,585,3212836864,3212836864,0,586,3212836864,3212836864,6,586,3212836864,3212836864,0,588,3212836864,3212836864,6
101,0xfde4,0xfe04,643,641,3212836864,3212836864,6,641,3212836864,3212836864,0,643,3212836864,3212836864,6,643,3212836864,3212836864,0
101,0xfdf4,0xfe14,643,641,3212836864,3212836864,0,643,3212836864,3212836864,6,643,3212836864,3212836864,0,645,3212836864,3212836864,6
101,0x14218,0x14238,26,0,0,4294967295,0,0,0,529,0,26,3212836864,3212836864,1065353216,1065353216,1065353216,1065353216,0
101,0x14950,0x14970,586,1065353216,0,0,0,4294967295,0,0,0,586,0,183,3212836864,3212836864,1065353216,1065353216,1065353216
101,0x15550,0x15570,643,1065353216,0,0,0,4294967295,0,0,0,643,0,33,3212836864,3212836864,1065353216,1065353216,1065353216
101,0x1bf00,0x1bf20,586,585,65540,1065353216,4286564766,4286564766,3212836864,0,0,586,65540,1065353216,4286564766,4286564766,3212836864,0,0
101,0x1c540,0x1c560,643,641,4,0,4286564766,4286564766,3212836864,0,0,643,10,0,4286564766,4286564766,0,0,0
101,0x1c560,0x1c580,643,643,10,0,4286564766,4286564766,0,0,0,643,4,0,4286564766,4286564766,3212836864,0,0
101,0x245bc,0x245dc,586,20,4294967295,4294967295,4294967295,0,523,1065353216,58,586,4294967295,1082130432,3212836864,3212836864,17,4294967295,0
101,0x245fc,0x2461c,586,4294967295,4294967295,4294967295,4294967295,0,528,1065353216,58,586,4294967295,1082130432,3212836864,3212836864,17,4294967295,0
101,0x2493c,0x2495c,294,131076,131084,4294967295,4294967295,0,119,1065353216,93,294,4294967295,3212836864,3212836864,3212836864,314,3,4
101,0x25e7c,0x25e9c,294,4294967295,4294967295,4294967295,4294967295,0,109,1093664768,293,294,4294967295,3212836864,3212836864,3212836864,314,3,0
101,0x25fb8,0x25fd8,294,2,65540,65548,4294967295,4294967295,0,106,1093664768,294,293,4294967295,3212836864,3212836864,3212836864,314,3
101,0x25ff8,0x26018,294,0,65540,13,4294967295,4294967295,0,113,1093664768,294,295,4294967295,3212836864,3212836864,3212836864,314,3
101,0x26038,0x26058,294,0,65540,65549,4294967295,4294967295,0,116,1093664768,294,296,4294967295,3212836864,3212836864,3212836864,314,3
101,0x26078,0x26098,294,0,65540,65549,4294967295,4294967295,0,52205,1120534528,294,4294967295,4294901796,3212836864,3212836864,3212836864,314,3
101,0x260b8,0x260d8,294,0,65540,65549,4294967295,4294967295,0,103,1093664768,294,294,4294967295,3212836864,3212836864,3212836864,314,3
101,0x260bc,0x260dc,294,65540,65549,4294967295,4294967295,0,103,1093664768,294,294,4294967295,3212836864,3212836864,3212836864,314,3,2
101,0x2613c,0x2615c,294,65540,65551,4294967295,4294967295,0,110,1093664768,295,294,4294967295,3212836864,3212836864,3212836864,314,3,0
101,0x2627c,0x2629c,294,65540,65550,4294967295,4294967295,0,111,1093664768,296,294,4294967295,3212836864,3212836864,3212836864,314,3,0
101,0x264d0,0x264f0,26,52004,1149452288,304,4294967295,4294901781,3212836864,3212836864,3212836864,26,1,0,917509,4294967295,4294967295,4294967295,0
101,0x2e7e0,0x2e800,586,585,0,0,3212836864,3212836864,0,0,0,586,0,0,3212836864,3212836864,0,0,0
101,0x2ede0,0x2ee00,643,641,0,0,3212836864,3212836864,0,0,0,643,0,0,3212836864,3212836864,0,0,0
101,0x32230,0x32250,586,585,0,0,3212836864,3212836864,0,0,0,586,0,0,3212836864,3212836864,0,0,0
101,0x32830,0x32850,643,641,0,0,3212836864,3212836864,0,0,0,643,0,0,3212836864,3212836864,0,0,0
101,0x369f0,0x36a10,643,617,655360,3212836864,1120403456,618,655360,3212836864,1120403456,643,458752,3212836864,1120403456,645,458752,3212836864,1120403456
102,0x764,0x784,294,278,0,35241,35190,293,0,35190,35191,294,0,35191,35192,295,0,35192,35193
102,0xa158,0xa178,26,27,63,1065353216,3212836864,1092616192,1,35166,0,26,15,1065353216,1065353216,3212836864,1,35167,0
102,0xb4d0,0xb4f0,26,1,0,0,0,35810,0,35922,0,26,0,0,0,35811,0,35923,0
102,0xb4f0,0xb510,26,26,0,0,0,35811,0,35923,0,26,0,0,0,35815,1,35920,1131937792
102,0xb530,0xb550,26,1,0,0,0,35815,0,35922,0,26,0,0,0,35820,0,35925,1127481344
102,0x1c0ac,0x1c0cc,586,20,4294967295,4294967295,4294967295,0,523,1065353216,58,586,4294967295,1082130432,3212836864,3212836864,17,4294967295,0
102,0x1c0ec,0x1c10c,586,4294967295,4294967295,4294967295,4294967295,0,528,1065353216,58,586,4294967295,1082130432,3212836864,3212836864,17,4294967295,0
102,0x1c42c,0x1c44c,294,131076,131084,4294967295,4294967295,0,119,1065353216,93,294,4294967295,3212836864,3212836864,3212836864,314,3,4
102,0x1d96c,0x1d98c,294,4294967295,4294967295,4294967295,4294967295,0,109,1093664768,293,294,4294967295,3212836864,3212836864,3212836864,314,3,0
102,0x1daa8,0x1dac8,294,2,65540,65548,4294967295,4294967295,0,106,1093664768,294,293,4294967295,3212836864,3212836864,3212836864,314,3
102,0x1dae8,0x1db08,294,0,65540,13,4294967295,4294967295,0,113,1093664768,294,295,4294967295,3212836864,3212836864,3212836864,314,3
102,0x1db28,0x1db48,294,0,65540,65549,4294967295,4294967295,0,116,1093664768,294,296,4294967295,3212836864,3212836864,3212836864,314,3
102,0x1db68,0x1db88,294,0,65540,65549,4294967295,4294967295,0,52205,1120534528,294,4294967295,4294901796,3212836864,3212836864,3212836864,314,3
102,0x1dba8,0x1dbc8,294,0,65540,65549,4294967295,4294967295,0,103,1093664768,294,294,4294967295,3212836864,3212836864,3212836864,314,3
102,0x1dbac,0x1dbcc,294,65540,65549,4294967295,4294967295,0,103,1093664768,294,294,4294967295,3212836864,3212836864,3212836864,314,3,2
102,0x1dc2c,0x1dc4c,294,65540,65551,4294967295,4294967295,0,110,1093664768,295,294,4294967295,3212836864,3212836864,3212836864,314,3,0
102,0x1dd6c,0x1dd8c,294,65540,65550,4294967295,4294967295,0,111,1093664768,296,294,4294967295,3212836864,3212836864,3212836864,314,3,0
102,0x1dfc0,0x1dfe0,26,52004,1149452288,304,4294967295,4294901781,3212836864,3212836864,3212836864,26,1,0,917509,4294967295,4294967295,4294967295,0
103,0x744,0x764,294,278,0,36241,36190,293,0,36190,36191,294,0,36191,36192,295,0,36192,36193
103,0x1164,0x1184,911,903,0,36657,36658,907,0,36658,36651,911,0,36651,36660,940,0,36660,36670
103,0xb418,0xb438,26,16,63,1065353216,1084227584,1106771968,1,36166,0,26,15,1065353216,1065353216,3212836864,1,36167,0
103,0xc7d0,0xc7f0,26,1,0,0,0,36640,0,36645,0,26,0,0,0,36643,0,360,0
103,0xcd10,0xcd30,26,1,0,0,0,36750,0,36645,0,26,0,0,0,36752,0,360,0
103,0xcd90,0xcdb0,26,1,0,0,0,36760,1,36762,0,26,0,0,0,36760,4,36766,0
103,0xd030,0xd050,26,1,0,0,0,36810,0,35921,0,26,0,0,0,36811,0,35923,0
103,0xd050,0xd070,26,26,0,0,0,36811,0,35923,0,26,0,0,0,36815,1,35920,1131937792
103,0xd090,0xd0b0,26,1,0,0,0,36815,0,35921,0,26,0,0,0,36820,0,36820,0
103,0x1fd9c,0x1fdbc,586,20,4294967295,4294967295,4294967295,0,523,1065353216,58,586,4294967295,1082130432,3212836864,3212836864,17,4294967295,0
103,0x1fddc,0x1fdfc,586,4294967295,4294967295,4294967295,4294967295,0,528,1065353216,58,586,4294967295,1082130432,3212836864,3212836864,17,4294967295,0
103,0x2011c,0x2013c,294,131076,131084,4294967295,4294967295,0,119,1065353216,93,294,4294967295,3212836864,3212836864,3212836864,314,3,4
103,0x2155c,0x2157c,294,4294967295,4294967295,4294967295,4294967295,0,109,1093664768,293,294,4294967295,3212836864,3212836864,3212836864,314,3,0
103,0x21698,0x216b8,294,2,65540,65548,4294967295,4294967295,0,106,1093664768,294,293,4294967295,3212836864,3212836864,3212836864,314,3
103,0x216d8,0x216f8,294,0,65540,13,4294967295,4294967295,0,113,1093664768,294,295,4294967295,3212836864,3212836864,3212836864,314,3
103,0x21718,0x21738,294,0,65540,65549,4294967295,4294967295,0,116,1093664768,294,296,4294967295,3212836864,3212836864,3212836864,314,3
103,0x21758,0x21778,294,0,65540,65549,4294967295,4294967295,0,52205,1120534528,294,4294967295,4294901796,3212836864,3212836864,3212836864,314,3
103,0x21798,0x217b8,294,0,65540,65549,4294967295,4294967295,0,103,1093664768,294,294,4294967295,3212836864,3212836864,3212836864,314,3
103,0x2179c,0x217bc,294,65540,65549,4294967295,4294967295,0,103,1093664768,294,294,4294967295,3212836864,3212836864,3212836864,314,3,2
103,0x2181c,0x2183c,294,65540,65551,4294967295,4294967295,0,110,1093664768,295,294,4294967295,3212836864,3212836864,3212836864,314,3,0
103,0x2195c,0x2197c,294,65540,65550,4294967295,4294967295,0,111,1093664768,296,294,4294967295,3212836864,3212836864,3212836864,314,3,0
103,0x21bb0,0x21bd0,26,52004,1149452288,304,4294967295,4294901781,3212836864,3212836864,3212836864,26,1,0,917509,4294967295,4294967295,4294967295,0
104,0x744,0x764,294,278,0,37241,37190,293,0,37190,37191,294,0,37191,37192,295,0,37192,37193
104,0x1174,0x1194,911,903,0,37667,37668,907,0,37668,37661,911,0,37661,37670,940,0,37670,37680
104,0xb048,0xb068,26,16,63,1065353216,1084227584,1106771968,1,37166,0,26,15,1065353216,1065353216,3212836864,1,37167,0
104,0xb53c,0xb55c,26,1,37710,0,37710,37710,1065353216,1099956224,1106247680,26,37713,0,37710,37710,1020054733,1099956224,1106247680
104,0xb55c,0xb57c,26,26,37713,0,37710,37710,1020054733,1099956224,1106247680,26,37714,0,37710,37710,1065353216,1099956224,1106247680
104,0xb57c,0xb59c,26,26,37714,0,37710,37710,1065353216,1099956224,1106247680,26,37721,0,37720,35760,1068289229,0,3212836864
104,0xb79c,0xb7bc,26,1,37820,0,37821,37690,0,1116995584,1117519872,26,37821,1,37823,37821,1041865114,1116471296,1124859904
104,0xb7dc,0xb7fc,26,1,37821,0,37822,37690,1041865114,1116471296,1124859904,26,37821,2,37824,37821,1041865114,1124859904,1125515264
104,0xb81c,0xb83c,26,1,37821,3,37825,37821,1050253722,1126563840,1127088128,26,37824,0,37821,37690,0,1116995584,1117519872
104,0xb83c,0xb85c,26,26,37824,0,37821,37690,0,1116995584,1117519872,26,37825,1,37823,37821,1041865114,1116471296,1124859904
104,0xb87c,0xb89c,26,1,37825,0,37822,37690,1041865114,1116471296,1124859904,26,37825,2,37824,37821,1041865114,1124859904,1125515264
104,0xb8bc,0xb8dc,26,1,37825,3,37825,37821,1050253722,1126498304,1126825984,26,37826,0,37821,37690,0,1116995584,1117519872
104,0xb8dc,0xb8fc,26,26,37826,0,37821,37690,0,1116995584,1117519872,26,37827,1,37828,37821,1035489772,1116471296,1124859904
104,0xb91c,0xb93c,26,1,37827,0,37826,37690,1043878380,1116471296,1124859904,26,37827,2,37829,37821,1036831949,1124859904,1125515264
104,0xb95c,0xb97c,26,1,37827,3,37827,37823,1050253722,1126498304,1126825984,26,37828,0,37821,37690,0,1116995584,1117519872
104,0xb97c,0xb99c,26,26,37828,0,37821,37690,0,1116995584,1117519872,26,37829,1,37828,37821,1035489772,1116471296,1124859904
104,0xb9bc,0xb9dc,26,1,37829,0,37826,37690,1043878380,1116471296,1124859904,26,37829,2,37829,37821,1036831949,1124859904,1125515264
104,0xb9fc,0xba1c,26,1,37829,3,37827,37823,1050253722,1126498304,1126825984,26,37870,0,35975,35970,1031127695,1113587712,1127219200
104,0xc880,0xc8a0,26,1,0,0,0,37640,0,37645,0,26,0,0,0,37643,0,360,0
104,0xcce0,0xcd00,26,1,0,0,0,37740,0,37645,0,26,0,0,0,37742,0,360,0
104,0xce00,0xce20,26,1,0,0,0,37755,0,37645,0,26,0,0,0,37757,0,360,0
104,0xcf00,0xcf20,26,1,0,0,0,37775,0,37645,0,26,0,0,0,37777,0,360,0
104,0xcf80,0xcfa0,26,1,0,0,0,37810,0,35921,0,26,0,0,0,37811,0,35922,0
104,0xcfa0,0xcfc0,26,26,0,0,0,37811,0,35922,0,26,0,0,0,37815,1,35920,1131937792
104,0xcfe0,0xd000,26,1,0,0,0,37815,0,35921,0,26,0,0,0,37820,0,37680,0
104,0xd020,0xd040,26,1,0,0,0,37821,0,37820,1126563840,26,0,0,0,37824,0,37680,0
104,0xd080,0xd0a0,26,1,0,0,0,37827,0,37821,1126563840,26,0,0,0,37828,0,37680,0
104,0x1effc,0x1f01c,586,20,4294967295,4294967295,4294967295,0,523,1065353216,58,586,4294967295,1082130432,3212836864,3212836864,17,4294967295,0
104,0x1f03c,0x1f05c,586,4294967295,4294967295,4294967295,4294967295,0,528,1065353216,58,586,4294967295,1082130432,3212836864,3212836864,17,4294967295,0
104,0x1f37c,0x1f39c,294,131076,131084,4294967295,4294967295,0,119,1065353216,93,294,4294967295,3212836864,3212836864,3212836864,314,3,4
104,0x207bc,0x207dc,294,4294967295,4294967295,4294967295,4294967295,0,109,1093664768,293,294,4294967295,3212836864,3212836864,3212836864,314,3,0
104,0x208f8,0x20918,294,2,65540,65548,4294967295,4294967295,0,106,1093664768,294,293,4294967295,3212836864,3212836864,3212836864,314,3
104,0x20938,0x20958,294,0,65540,13,4294967295,4294967295,0,113,1093664768,294,295,4294967295,3212836864,3212836864,3212836864,314,3
104,0x20978,0x20998,294,0,65540,65549,4294967295,4294967295,0,116,1093664768,294,296,4294967295,3212836864,3212836864,3212836864,314,3
104,0x209b8,0x209d8,294,0,65540,65549,4294967295,4294967295,0,52205,1120534528,294,4294967295,4294901796,3212836864,3212836864,3212836864,314,3
104,0x209f8,0x20a18,294,0,65540,65549,4294967295,4294967295,0,103,1093664768,294,294,4294967295,3212836864,3212836864,3212836864,314,3
104,0x209fc,0x20a1c,294,65540,65549,4294967295,4294967295,0,103,1093664768,294,294,4294967295,3212836864,3212836864,3212836864,314,3,2
104,0x20a7c,0x20a9c,294,65540,65551,4294967295,4294967295,0,110,1093664768,295,294,4294967295,3212836864,3212836864,3212836864,314,3,0
104,0x20bbc,0x20bdc,294,65540,65550,4294967295,4294967295,0,111,1093664768,296,294,4294967295,3212836864,3212836864,3212836864,314,3,0
104,0x20e10,0x20e30,26,52004,1149452288,304,4294967295,4294901781,3212836864,3212836864,3212836864,26,1,0,917509,4294967295,4294967295,4294967295,0
105,0xa658,0xa678,26,0,0,6,0,0,0,38161,0,26,15,1065353216,1065353216,3212836864,1,38162,0
105,0xa6b8,0xa6d8,26,27,15,1065353216,3212836864,1092616192,1,38166,0,26,15,1065353216,1065353216,3212836864,1,38167,0
105,0x1ddbc,0x1dddc,586,20,4294967295,4294967295,4294967295,0,523,1065353216,58,586,4294967295,1082130432,3212836864,3212836864,17,4294967295,0
105,0x1ddfc,0x1de1c,586,4294967295,4294967295,4294967295,4294967295,0,528,1065353216,58,586,4294967295,1082130432,3212836864,3212836864,17,4294967295,0
105,0x1ee90,0x1eeb0,26,52004,1149452288,304,4294967295,4294901781,3212836864,3212836864,3212836864,26,1,0,917509,4294967295,4294967295,4294967295,0
106,0xa10,0xa30,586,39296,560,0,39295,585,561,0,585,586,562,0,586,39297,564,0,39294
106,0xa1c,0xa3c,586,39295,585,561,0,585,586,562,0,586,39297,564,0,39294,39294,565,0
106,0xd60,0xd80,643,640,640,0,640,641,641,0,641,643,642,0,643,645,644,0,645
106,0xd6c,0xd8c,643,640,641,641,0,641,643,642,0,643,645,644,0,645,647,646,0
106,0x11a0,0x11c0,643,701038,31002,0,701038,39851,39000,0,39851,643,0,0,0,0,4294967295,4294967295,3212836864
106,0x1e74,0x1e94,586,268435470,58720266,0,134479872,0,0,0,569,586,4294967295,3212836864,3212836864,0,0,4294967295,3212836864
106,0x2170,0x2190,586,0,14,59244554,0,134479872,0,0,0,586,586,4294967295,3212836864,3212836864,0,0,4294967295
106,0x2174,0x2194,586,14,59244554,0,134479872,0,0,0,586,586,4294967295,3212836864,3212836864,0,0,4294967295,3212836864
106,0x21a4,0x21c4,586,0,0,4294967295,3212836864,458760,1065353216,1058642330,4294967295,586,525312,0,0,14,59244554,0,134479872
106,0x3370,0x3390,643,0,14,0,5767168,134217728,0,0,0,643,645,4294967295,3212836864,1084227584,0,0,4294967295
106,0x33a4,0x33c4,643,0,0,4294967295,3212836864,458758,1065353216,1058642330,4294967295,643,16778256,0,0,536870926,8388608,12599296,134217728
106,0x109bc,0x109dc,26,13,39823,1,39300,39240,1065353216,1113063424,1126039552,26,39833,0,39320,39000,1065353216,1107820544,1110966272
106,0x10d40,0x10d60,26,24,0,0,0,39000,0,39100,3212836864,26,0,0,0,39001,3,39121,3212836864
106,0x10dc0,0x10de0,26,25,0,0,0,39001,0,39100,3212836864,26,0,0,0,39024,1,39101,3212836864
106,0x10e00,0x10e20,26,24,0,0,0,39024,0,39100,3212836864,26,0,0,0,39025,1,39101,3212836864
106,0x10e40,0x10e60,26,24,0,0,0,39025,0,39100,3212836864,26,0,0,0,39028,1,39314,3212836864
106,0x10f40,0x10f60,26,24,0,0,0,39030,0,39100,3212836864,26,0,0,0,39032,1,39101,3212836864
106,0x10f80,0x10fa0,26,24,0,0,0,39032,0,39100,3212836864,26,0,0,0,39033,2,39313,1116733440
106,0x11040,0x11060,26,24,0,0,0,39040,0,39100,3212836864,26,0,0,0,39042,2,327,3212836864
106,0x112a0,0x112c0,26,24,0,0,0,39270,0,39100,0,26,0,0,0,39292,3,39101,0
106,0x112e0,0x11300,26,24,0,0,0,39292,2,39100,0,26,0,0,0,39292,1,39121,0
106,0x113c0,0x113e0,26,1,0,0,0,39395,1,509811,1120665600,26,0,0,0,39396,3,452,0
106,0x11400,0x11420,26,1,0,0,0,39396,2,39255,1121189888,26,0,0,0,39396,0,39300,1105199104
106,0x11480,0x114a0,26,1,0,0,0,39397,2,39250,1126694912,26,0,0,0,39495,0,258,0
106,0x11b80,0x11ba0,26,1,0,0,0,39632,2,321,1116995584,26,0,0,0,39632,0,39567,1105199104
106,0x11ba0,0x11bc0,26,26,0,0,0,39632,0,39567,1105199104,26,0,0,0,39632,1,39568,1116995584
106,0x11bc0,0x11be0,26,26,0,0,0,39632,1,39568,1116995584,26,0,0,0,39633,1,39563,1126957056
106,0x11c40,0x11c60,26,24,0,0,0,39650,1,39001,1115422720,26,0,0,0,39651,0,39000,1115422720
106,0x11c80,0x11ca0,26,24,0,0,0,39651,1,39001,1115422720,26,0,0,0,39652,0,39000,1118306304
106,0x11cc0,0x11ce0,26,24,0,0,0,39652,1,39001,1118306304,26,0,0,0,39690,0,39580,1101004800
106,0x11dc0,0x11de0,26,1,0,0,0,39710,3,39100,0,26,0,0,0,39710,1,509306,0
106,0x11e00,0x11e20,26,1,0,0,0,39800,1,39602,1126694912,26,0,0,0,39800,0,39600,1117519872
106,0x11e20,0x11e40,26,26,0,0,0,39800,0,39600,1117519872,26,0,0,0,39802,0,452,0
106,0x11f40,0x11f60,26,1,0,0,0,39823,0,39001,1082130432,26,0,0,0,39830,0,39630,1119617024
106,0x12240,0x12260,26,59,0,0,0,39851,2,39656,3212836864,26,0,0,0,39851,0,39656,3212836864
106,0x12440,0x12460,26,24,0,0,0,39871,1,39100,1101004800,26,0,0,0,39871,0,39121,1112276992
106,0x125c0,0x125e0,26,1,0,0,0,39931,2,39250,1126694912,26,0,0,0,39934,1,326,1092616192
106,0x126a0,0x126c0,26,24,0,0,0,39960,0,39100,3212836864,26,0,0,0,39999,3,39121,3212836864
106,0x12fa4,0x12fc4,586,585,3212836864,3212836864,6,585,3212836864,3212836864,0,586,3212836864,3212836864,6,586,3212836864,3212836864,0
106,0x12fb4,0x12fd4,586,585,3212836864,3212836864,0,586,3212836864,3212836864,6,586,3212836864,3212836864,0,588,3212836864,3212836864,6
106,0x135a4,0x135c4,643,641,3212836864,3212836864,6,641,3212836864,3212836864,0,643,3212836864,3212836864,6,643,3212836864,3212836864,0
106,0x135b4,0x135d4,643,641,3212836864,3212836864,0,643,3212836864,3212836864,6,643,3212836864,3212836864,0,645,3212836864,3212836864,6
106,0x18210,0x18230,643,0,701038,3212836864,3212836864,6,701038,3212836864,3212836864,643,0,0,0,0,0,2000,1065353216
106,0x18628,0x18648,26,0,0,4294967295,0,0,0,529,0,26,3212836864,3212836864,1065353216,1065353216,1065353216,1065353216,0
106,0x18ca0,0x18cc0,586,1065353216,0,0,0,4294967295,0,0,0,586,0,183,3212836864,3212836864,1065353216,1065353216,1065353216
106,0x198a0,0x198c0,643,1065353216,0,0,0,4294967295,0,0,0,643,0,33,3212836864,3212836864,1065353216,1065353216,1065353216
106,0x22b70,0x22b90,586,585,65540,1065353216,4286564766,4286564766,3212836864,0,0,586,65540,1065353216,4286564766,4286564766,3212836864,0,0
106,0x231b0,0x231d0,643,641,4,0,4286564766,4286564766,3212836864,0,0,643,10,0,4286564766,4286564766,0,0,0
106,0x231d0,0x231f0,643,643,10,0,4286564766,4286564766,0,0,0,643,4,0,4286564766,4286564766,3212836864,0,0
106,0x2ae6c,0x2ae8c,586,20,4294967295,4294967295,4294967295,0,523,1065353216,58,586,4294967295,1082130432,3212836864,3212836864,17,4294967295,0
106,0x2aeac,0x2aecc,586,4294967295,4294967295,4294967295,4294967295,0,528,1065353216,58,586,4294967295,1082130432,3212836864,3212836864,17,4294967295,0
106,0x2be80,0x2bea0,26,52004,1149452288,304,4294967295,4294901781,3212836864,3212836864,3212836864,26,1,0,917509,4294967295,4294967295,4294967295,0
106,0x30ef0,0x30f10,586,585,0,0,3212836864,3212836864,0,0,0,586,0,0,3212836864,3212836864,0,0,0
106,0x314f0,0x31510,643,641,0,0,3212836864,3212836864,0,0,0,643,0,0,3212836864,3212836864,0,0,0
106,0x36220,0x36240,586,585,0,0,3212836864,3212836864,0,0,0,586,0,0,3212836864,3212836864,0,0,0
106,0x36820,0x36840,643,641,0,0,3212836864,3212836864,0,0,0,643,0,0,3212836864,3212836864,0,0,0
106,0x3bff0,0x3c010,643,617,655360,3212836864,1120403456,618,655360,3212836864,1120403456,643,458752,3212836864,1120403456,645,458752,3212836864,1120403456
107,0x9378,0x9398,26,0,0,6,0,0,0,40161,0,26,15,1065353216,1065353216,3212836864,1,40162,0
107,0x93d8,0x93f8,26,27,15,1065353216,3212836864,1092616192,1,40166,0,26,15,1065353216,1065353216,3212836864,1,40167,0
107,0x1b0ac,0x1b0cc,586,20,4294967295,4294967295,4294967295,0,523,1065353216,58,586,4294967295,1082130432,3212836864,3212836864,17,4294967295,0
107,0x1b0ec,0x1b10c,586,4294967295,4294967295,4294967295,4294967295,0,528,1065353216,58,586,4294967295,1082130432,3212836864,3212836864,17,4294967295,0
107,0x1c1c0,0x1c1e0,26,52004,1149452288,304,4294967295,4294901781,3212836864,3212836864,3212836864,26,1,0,917509,4294967295,4294967295,4294967295,0
108,0x1004,0x1024,911,861,0,41606,41700,900,0,41700,41701,911,0,41701,41710,940,0,41710,41960
108,0x1901c,0x1903c,586,20,4294967295,4294967295,4294967295,0,523,1065353216,58,586,4294967295,1082130432,3212836864,3212836864,17,4294967295,0
108,0x1905c,0x1907c,586,4294967295,4294967295,4294967295,4294967295,0,528,1065353216,58,586,4294967295,1082130432,3212836864,3212836864,17,4294967295,0
108,0x1a370,0x1a390,26,52004,1149452288,304,4294967295,4294901781,3212836864,3212836864,3212836864,26,1,0,917509,4294967295,4294967295,4294967295,0
